eventID,institutionCode,cruiseCode,event,net,station,start_latitude,start_longitude,end_latitude,end_longitude,geodeticDatum,start_eventTime,end_eventTime,haulDuration,trackDistance,solarPosition,diel,day_night_method,samplingProtocol,netSystem,bottomDepthInMeters,bottom_depth_method,meanNetTemperature,minimumDepthInMeters,maximumDepthInMeters,medianDepthInMeters,volumeFiltered,volumeFiltered2,verticalTowHeight,towDistance,meanTowSpeed,netSurfaceArea,netType,codendMesh,netMeshSize,haulType,sector,zone,fieldNotes,validation,validationDescription
AAD_brokewest_698_1,AAD,brokewest,698,1,Sta-108,-66.902,74.952,-66.903,74.952,EPSG:4326,22/02/2006 2:56,22/02/2006 3:14,18,NA,19.35759987,day,maptools R,target,opening-closing,-988,NA,-1.695441837,NA,NA,NA,24281.94423,NA,NA,3035.243029,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_403_1,AAD,brokewest,403,1,Sta-055,-66.038,49.995,-66.026,49.995,EPSG:4326,5/02/2006 8:02,5/02/2006 8:32,30,NA,39.16704209,day,maptools R,double oblique trawl,opening-closing,-1006,NA,-1.170282249,0,200,NA,69237.02529,NA,200,8654.628162,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,"""Overcast,low well,wind <5knots; ",1,NA
AAD_brokeeast_151_1,AAD,brokeeast,151,1,195,-65.564,139.844,-65.559,139.848,EPSG:4326,16/03/1996 6:46,16/03/1996 6:51,5,NA,13.78995121,day,maptools R,target,opening-closing,-1036,underway,-0.681111333,NA,25,NA,2368.69,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_85_1,AAD,brokeeast,85,1,120,-65.243,117.754,-65.237,117.752,EPSG:4326,27/02/1996 19:38,27/02/1996 19:42,4,NA,-7.955673021,dusk,maptools R,target,opening-closing,-1041,underway,-1.241111,15,25,NA,1170.44,NA,10,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_109_1,AAD,brokeeast,109,1,149,-65.189,128.369,-66.182,128.408,EPSG:4326,4/03/1996 17:34,4/03/1996 17:50,16,NA,-15.53198782,night,maptools R,oblique,opening-closing,-1043,underway,-0.251666667,NA,200,NA,13438.18,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,0,large latitude range
AAD_brokeeast_86_1,AAD,brokeeast,86,1,120,-65.227,117.753,-65.222,117.752,EPSG:4326,27/02/1996 19:54,27/02/1996 19:58,4,NA,-6.662230357,dusk,maptools R,target,opening-closing,-1057,underway,-0.945,20,20,NA,1750.88,NA,0,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_32_1,AAD,brokeeast,32,1,59,-64.989,93.521,-64.985,93.513,EPSG:4326,8/02/1996 23:38,8/02/1996 23:48,10,NA,11.30751209,dusk,maptools R,target,opening-closing,-1175,underway,-1.571666667,NA,32,NA,3836.18,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,RMT caught ice - sliced belly of net open;,1,NA
AAD_brokeeast_110_1,AAD,brokeeast,110,1,151,-65.169,128.371,-65.154,128.375,EPSG:4326,4/03/1996 20:50,4/03/1996 21:06,16,NA,0.934371071,dusk,maptools R,target,opening-closing,-1236,underway,-0.208333333,35,36,NA,8575.71,NA,1,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_150_1,AAD,brokeeast,150,1,194,-65.545,139.872,-65.534,139.893,EPSG:4326,16/03/1996 5:30,16/03/1996 5:44,14,NA,20.03042269,day,maptools R,oblique,opening-closing,-1272,underway,-0.705555667,NA,200,NA,11040.02,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_92_1,AAD,brokeeast,92,1,127,-65.534,120.301,-65.532,120.331,EPSG:4326,28/02/1996 18:02,28/02/1996 18:17,15,NA,-13.63314608,night,maptools R,oblique,opening-closing,-1275,underway,-0.627500333,NA,200,NA,10563.55,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_495_1,AAD,brokewest,495,1,Sta-080,-66.678,59.984,-66.689,59.984,EPSG:4326,11/02/2006 4:23,11/02/2006 4:44,21,NA,25.36480554,day,maptools R,double oblique trawl,opening-closing,-1365,NA,-1.414304305,0,200,NA,45792.83992,NA,200,5724.10499,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_31_1,AAD,brokeeast,31,1,57,-64.838,93.539,-64.828,93.565,EPSG:4326,8/02/1996 19:11,8/02/1996 19:31,20,NA,-8.961174058,dusk,maptools R,oblique,opening-closing,-1373,underway,-0.85291675,NA,200,NA,15628.91,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_402_1,AAD,brokewest,402,1,Sta-054,-65.873,50.008,-65.878,50.008,EPSG:4326,5/02/2006 4:47,5/02/2006 5:06,19,NA,25.95561334,day,maptools R,double oblique trawl,opening-closing,-1437,NA,-1.199517575,0,200,NA,35675.29059,NA,200,4459.411323,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_44_1,AAD,brokeeast,44,1,74,-64.236,101.637,-64.226,101.636,EPSG:4326,12/02/1996 18:01,12/02/1996 18:08,7,NA,-11.72726635,dusk,maptools R,target,opening-closing,-1450,underway,-1.2775425,NA,15,NA,2189.93,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_111_1,AAD,brokeeast,111,1,152,-65.146,128.375,-65.132,128.375,EPSG:4326,5/03/1996 1:53,5/03/1996 2:04,11,NA,28.04131607,day,maptools R,target,opening-closing,-1453,underway,-0.246111,33,35,NA,4335.74,NA,2,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_130_1,AAD,brokewest,130,1,Sta-024,-68.129,34.987,-68.125,34.987,EPSG:4326,24/01/2006 23:00,24/01/2006 23:09,9,NA,-1.764085633,dusk,maptools R,target,opening-closing,-1457,NA,-0.607464381,NA,NA,NA,11893.21495,NA,NA,1486.651868,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,"""Volume is approx Excluding Pleurogramma,based on rough cilynder estimate. Towed shallower small blobs""; ",1,NA
AAD_brokewest_741_1,AAD,brokewest,741,1,Sta-123,-66.084,80,-66.082,80,EPSG:4326,27/02/2006 15:12,27/02/2006 15:14,2,NA,-5.57069203,dusk,maptools R,target,opening-closing,-1492,NA,-1.333415556,0,20,NA,4220.14495,NA,20,527.5181192,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,"""Dark,calm,Large target at surface to 20m.""; ",1,NA
AAD_brokeeast_30_1,AAD,brokeeast,30,1,54,-64.805,93.541,-64.806,93.547,EPSG:4326,8/02/1996 10:57,8/02/1996 11:00,3,NA,20.40283952,day,maptools R,target,opening-closing,-1539,underway,-0.3775,NA,17,NA,1889.04,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_582_1,AAD,brokewest,582,1,Sta-103,-66.738,70.011,-66.742,70.011,EPSG:4326,20/02/2006 2:51,20/02/2006 2:58,7,NA,17.72240593,day,maptools R,target,opening-closing,-1543,NA,-1.660172468,NA,NA,NA,11298.42357,NA,NA,1412.302947,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,One full hard codend load of krill.;,1,NA
AAD_brokewest_117_1,AAD,brokewest,117,1,Sta-018,-68.878,30.021,-68.865,30.021,EPSG:4326,23/01/2006 9:15,23/01/2006 9:39,24,NA,39.80224103,day,maptools R,double oblique trawl,opening-closing,-1545,NA,-1.447485336,0,200,NA,44665.95846,NA,200,5583.244807,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_581_1,AAD,brokewest,581,1,Sta-102,-66.731,70.005,-66.737,70.005,EPSG:4326,20/02/2006 1:29,20/02/2006 1:49,20,NA,9.738649694,dawn,maptools R,double oblique trawl,opening-closing,-1564,NA,-1.394516153,0,200,NA,31496.07564,NA,200,3937.009455,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_42_1,AAD,brokeeast,42,1,73,-63.856,101.628,-63.841,101.627,EPSG:4326,12/02/1996 14:09,12/02/1996 14:24,15,NA,-3.499602826,dusk,maptools R,target,opening-closing,-1584,underway,-1.31666675,NA,17,NA,6354.04,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_66_1,AAD,brokeeast,66,1,104,-65.238,112.246,-65.226,112.25,EPSG:4326,24/02/1996 6:24,24/02/1996 6:38,14,NA,31.86524534,day,maptools R,oblique,opening-closing,-1606,underway,-1.56,NA,200,NA,9950.4,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_93_1,AAD,brokeeast,93,1,131,-65.484,120.312,-65.516,120.308,EPSG:4326,29/02/1996 2:02,29/02/1996 2:08,6,NA,28.22212858,day,maptools R,oblique,opening-closing,-1643,underway,-0.7491665,NA,200,NA,11082.04,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_94_1,AAD,brokeeast,94,1,131,-65.479,120.299,-65.489,120.281,EPSG:4326,29/02/1996 5:13,29/02/1996 5:30,17,NA,31.40550611,day,maptools R,target,opening-closing,-1662,underway,-0.767222333,NA,12,NA,2869.19,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_740_1,AAD,brokewest,740,1,Sta-122,-66.025,80.018,-66.027,80.018,EPSG:4326,27/02/2006 12:20,27/02/2006 12:39,19,NA,10.96273094,dusk,maptools R,double oblique trawl,opening-closing,-1662,NA,-1.609604277,0,200,NA,33620.95259,NA,200,4202.619073,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,"""Condition early evening,wind ~5knots,low swell. Birds  giant petrel,white chinned petrel,cape petrel.""; ",1,NA
AAD_brokeeast_112_1,AAD,brokeeast,112,1,153,-65.083,128.375,-65.067,128.377,EPSG:4326,5/03/1996 4:50,5/03/1996 5:09,19,NA,29.53347619,day,maptools R,oblique,opening-closing,-1688,underway,-0.3,NA,200,NA,14027.29,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_2_1,AAD,brokeeast,2,1,17,-66.022,79.998,-66.027,79.997,EPSG:4326,30/01/1996 12:35,30/01/1996 12:45,10,NA,18.08290823,day,maptools R,target,opening-closing,-1694,underway,-0.761666667,NA,37,NA,8851.77,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_1_1,AAD,brokeeast,1,1,16,-66.022,79.983,-66.04,80.013,EPSG:4326,30/01/1996 9:20,30/01/1996 9:44,24,NA,36.15579425,day,maptools R,oblique,opening-closing,-1712,underway,-0.7679165,NA,200,NA,14380.53,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_67_1,AAD,brokeeast,67,1,105,-65.154,112.255,-65.15,112.253,EPSG:4326,24/02/1996 10:19,24/02/1996 10:23,4,NA,11.4812731,dusk,maptools R,target,opening-closing,-1825,underway,-1.005,NA,30,NA,2241.36,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_68_1,AAD,brokeeast,68,1,106,-65.025,112.247,-65.014,112.251,EPSG:4326,24/02/1996 14:11,24/02/1996 14:24,13,NA,-10.08274397,dusk,maptools R,oblique,opening-closing,-1830,underway,-0.936666667,NA,200,NA,8898.4,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_113_1,AAD,brokeeast,113,1,154,-64.836,128.389,-64.837,128.334,EPSG:4326,5/03/1996 9:41,5/03/1996 10:06,25,NA,5.141530464,dusk,maptools R,oblique,opening-closing,-1831,underway,-0.0125,NA,200,NA,18493.91,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_114_1,AAD,brokewest,114,1,Sta-017,-68.693,29.981,-68.7,29.981,EPSG:4326,23/01/2006 4:37,23/01/2006 4:59,22,NA,20.42366349,day,maptools R,double oblique trawl,opening-closing,-1886,NA,-1.488652636,0,200,NA,30320.42651,NA,200,3790.053314,2.5,8,RMT 8,0.85,4.5,Routine,Atlantic,Antarctic,NA,1,NA
AAD_brokewest_114_2,AAD,brokewest,114,2,Sta-017,-68.693,29.981,-68.7,29.981,EPSG:4326,23/01/2006 4:37,23/01/2006 4:59,22,NA,20.42366349,day,maptools R,double oblique trawl,opening-closing,-1886,NA,-1.488652636,0,200,NA,NA,NA,200,3790.053314,2.5,1,RMT 1,0.33,0.33,Routine,Atlantic,Antarctic,NA,1,NA
AAD_brokeeast_114_1,AAD,brokeeast,114,1,154,-64.835,128.316,-64.835,128.353,EPSG:4326,5/03/1996 10:36,5/03/1996 10:51,15,NA,-0.324979714,dusk,maptools R,target,opening-closing,-1906,underway,-0.0229165,NA,36,NA,6934.29,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_126_1,AAD,brokeeast,126,1,164,-64.525,133.847,-64.531,133.824,EPSG:4326,8/03/1996 12:50,8/03/1996 13:01,11,NA,-15.77266132,night,maptools R,target,opening-closing,-1908,underway,0.107222333,NA,80,NA,3150.22,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_743_1,AAD,brokewest,743,1,Sta-125,-66.036,79.533,-66.037,79.533,EPSG:4326,3/03/2006 11:47,3/03/2006 11:50,3,NA,12.99546429,day,maptools R,target,opening-closing,-1963,NA,-0.589705366,NA,NA,NA,8074.88,NA,NA,NA,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_462_1,AAD,brokewest,462,1,Sta-077,-66.316,60.046,-66.322,60.046,EPSG:4326,10/02/2006 16:43,10/02/2006 17:10,27,NA,-0.030918231,dusk,maptools R,double oblique trawl,opening-closing,-1981,NA,-1.214854349,0,200,NA,35218.0937,NA,200,4402.261713,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,""" Cloud 6/8,wind<10knots,low swell,light falling,sunset.""; ",1,NA
AAD_brokeeast_3_1,AAD,brokeeast,3,1,19,-65.92,80,-65.946,79.998,EPSG:4326,30/01/1996 19:35,30/01/1996 19:42,7,NA,-5.968389573,dusk,maptools R,target,opening-closing,-1989,underway,-0.376666667,NA,30,NA,4495.88,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_463_1,AAD,brokewest,463,1,Sta-078,-66.326,60.076,-66.327,60.076,EPSG:4326,10/02/2006 17:29,10/02/2006 17:33,4,NA,-3.788646053,dusk,maptools R,target,opening-closing,-2037,NA,-1.228555118,NA,NA,NA,8000.51004,NA,NA,1000.063756,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,Condition as Sta-77 but low light. Very small target on sounder 9(missed the large markes that happened before net sock in water).;,1,NA
AAD_brokeeast_69_1,AAD,brokeeast,69,1,107,-64.5,112.25,-64.548,112.251,EPSG:4326,24/02/1996 20:44,24/02/1996 21:09,25,NA,-3.582269551,dusk,maptools R,oblique,opening-closing,-2056,underway,-0.42416675,NA,200,NA,17612.36,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_494_1,AAD,brokewest,494,1,Sta-079,-66.526,59.984,-66.535,59.984,EPSG:4326,10/02/2006 21:52,10/02/2006 22:12,20,NA,-7.25937753,dusk,maptools R,double oblique trawl,opening-closing,-2064,NA,-1.118957143,0,200,NA,37910.76564,NA,200,4738.845705,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_739_1,AAD,brokewest,739,1,Sta-121,-65.886,79.993,-65.889,79.993,EPSG:4326,27/02/2006 8:58,27/02/2006 9:04,6,NA,28.56734447,day,maptools R,target,opening-closing,-2099,NA,-1.103289776,NA,NA,NA,11150.37887,NA,NA,1393.797358,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,Conditions as for previoius haul. Target  a green blob centred at 40m-does not show azs krill on algorythm.;,1,NA
AAD_brokewest_738_1,AAD,brokewest,738,1,Sta-120,-65.85,80.037,-65.851,80.037,EPSG:4326,27/02/2006 7:19,27/02/2006 7:44,25,NA,32.3563408,day,maptools R,double oblique trawl,opening-closing,-2193,NA,-1.499686432,0,200,NA,52321.61143,NA,200,6540.201428,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,""" Conditions  cloud 3/8,wind<10knots,sunny,1400 local time,Birds  storm petrels,prions,cape petrels,giant petrels,white chinned petrels.""; ",1,NA
AAD_brokewest_288_1,AAD,brokewest,288,1,Sta-042,-67.944,40.06,-67.947,40.06,EPSG:4326,30/01/2006 11:46,30/01/2006 12:14,28,NA,35.4691463,day,maptools R,double oblique trawl,opening-closing,-2208,NA,-1.592210846,0,200,NA,58034.39535,NA,200,7254.299419,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,"""Net did not open for the first attempt,and the actual estimated open time and position are 114635,67 56.624S 40 01.242E.""; ",0,see fieldNotes
AAD_brokewest_288_2,AAD,brokewest,288,2,Sta-042,-67.944,40.06,-67.947,40.06,EPSG:4326,30/01/2006 11:46,30/01/2006 12:14,28,NA,35.4691463,day,maptools R,double oblique trawl,opening-closing,-2208,NA,-1.592210846,0,200,NA,NA,NA,200,7254.299419,2.5,1,RMT 1,0.33,0.33,Routine,Indian,Antarctic,"""Net did not open for the first attempt,and the actual estimated open time and position are 114635,67 56.624S 40 01.242E.""; ",0,see fieldNotes
AAD_brokeeast_48_1,AAD,brokeeast,48,1,81,-64.558,104.43,-64.551,104.429,EPSG:4326,14/02/1996 1:27,14/02/1996 1:42,15,NA,25.70685119,day,maptools R,target,opening-closing,-2222,underway,-1.07291675,NA,55,NA,6053.15,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_47_1,AAD,brokeeast,47,1,81,-64.593,104.428,-64.575,104.43,EPSG:4326,14/02/1996 0:47,14/02/1996 1:05,18,NA,21.67265277,day,maptools R,oblique,opening-closing,-2232,underway,-1.19041675,NA,200,NA,11636.62,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_149_1,AAD,brokeeast,149,1,189,-65.369,139.825,-65.368,139.87,EPSG:4326,14/03/1996 12:43,14/03/1996 13:05,22,NA,-18.51842782,night,maptools R,oblique,opening-closing,-2272,underway,-0.43791675,NA,200,NA,15320.58,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_115_1,AAD,brokeeast,115,1,155,-64.682,128.372,-64.657,128.377,EPSG:4326,5/03/1996 14:59,5/03/1996 15:23,24,NA,-19.14605165,night,maptools R,oblique,opening-closing,-2283,underway,0.262,NA,200,NA,17550.37,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_737_1,AAD,brokewest,737,1,Sta-119,-65.825,80.012,-65.821,80.012,EPSG:4326,27/02/2006 3:43,27/02/2006 4:03,20,NA,24.08828152,day,maptools R,double oblique trawl,opening-closing,-2307,NA,-1.470101696,0,200,NA,36323.20389,NA,200,4540.400486,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_29_1,AAD,brokeeast,29,1,50,-64.562,93.54,-64.561,93.554,EPSG:4326,7/02/1996 23:54,8/02/1996 0:01,7,NA,13.1975781,night,maptools R,target,opening-closing,-2318,underway,-0.038889,NA,40,NA,4385.44,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_49_1,AAD,brokeeast,49,1,83,-64.356,104.43,-64.348,104.43,EPSG:4326,14/02/1996 6:19,14/02/1996 6:27,8,NA,37.77152999,day,maptools R,target,opening-closing,-2320,underway,-0.747222,NA,34,NA,4045.68,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_160_1,AAD,brokeeast,160,1,205,-65.66,144.497,-65.644,144.495,EPSG:4326,18/03/1996 11:11,18/03/1996 11:26,15,NA,-14.72353858,night,maptools R,target,opening-closing,-2344,underway,-1.012778,10,12,NA,7190.73,NA,2,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_736_1,AAD,brokewest,736,1,Sta-118,-65.814,80.002,-65.81,80.002,EPSG:4326,27/02/2006 1:07,27/02/2006 1:15,8,NA,9.259385324,dawn,maptools R,target,opening-closing,-2356,NA,-1.568025751,NA,NA,NA,11560.54979,NA,NA,1445.068723,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,Hit a very dense patch;,1,NA
AAD_brokeeast_133_1,AAD,brokeeast,133,1,174,-64.735,136.439,-64.73,136.439,EPSG:4326,11/03/1996 7:16,11/03/1996 7:21,5,NA,14.54100576,day,maptools R,target,opening-closing,-2387,underway,0.180226,NA,25,NA,985.08,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_580_1,AAD,brokewest,580,1,Sta-101,-66.251,70.005,-66.259,70.005,EPSG:4326,19/02/2006 17:37,19/02/2006 18:01,24,NA,-9.638723147,dusk,maptools R,double oblique trawl,opening-closing,-2389,NA,-1.154043698,0,200,NA,49004.53918,NA,200,6125.567397,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,"""Dark,calm,low sea swell.""; ",1,NA
AAD_brokeeast_174_1,AAD,brokeeast,174,1,218,-65.589,150.049,-65.59,150.011,EPSG:4326,22/03/1996 3:39,22/03/1996 3:56,17,NA,21.68153671,day,maptools R,oblique,opening-closing,-2403,underway,-1.54708325,NA,200,NA,11555.73,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokeeast_70_1,AAD,brokeeast,70,1,108,-64.343,112.253,-64.361,112.252,EPSG:4326,24/02/1996 23:07,24/02/1996 23:25,18,NA,11.04924113,dusk,maptools R,target,opening-closing,-2408,underway,0.08166675,100,114,NA,8382.32,NA,14,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_134_1,AAD,brokeeast,134,1,174,-64.71,136.437,-64.7,136.438,EPSG:4326,11/03/1996 7:39,11/03/1996 7:51,12,NA,12.25932538,day,maptools R,target,opening-closing,-2414,underway,0.195384,NA,50,NA,6298.62,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokeeast_104_1,AAD,brokeeast,104,1,143,-64.872,125.809,-64.892,125.808,EPSG:4326,3/03/1996 18:33,3/03/1996 18:49,16,NA,-12.41628371,night,maptools R,target,opening-closing,-2428,underway,0.583333333,NA,50,NA,6494.57,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,NA,1,NA
AAD_brokewest_401_1,AAD,brokewest,401,1,Sta-053,-65.381,50.023,-65.383,50.023,EPSG:4326,4/02/2006 20:33,4/02/2006 20:54,21,NA,-8.409404193,dusk,maptools R,double oblique trawl,opening-closing,-2475,NA,-1.260187621,0,200,NA,48158.94265,NA,200,6019.867832,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_401_2,AAD,brokewest,401,2,Sta-053,-65.381,50.023,-65.383,50.023,EPSG:4326,4/02/2006 20:33,4/02/2006 20:54,21,NA,-8.409404193,dusk,maptools R,double oblique trawl,opening-closing,-2475,NA,-1.260187621,0,200,NA,NA,NA,200,6019.867832,2.5,1,RMT 1,0.33,0.33,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_699_1,AAD,brokewest,699,1,Sta-110,-61.663,80.029,-61.666,80.029,EPSG:4326,24/02/2006 12:38,24/02/2006 12:38,0,NA,10.14407174,dusk,maptools R,double oblique trawl,opening-closing,-2480,NA,0.655740062,0,200,NA,41488.2224,NA,200,5186.0278,2.5,8,RMT 8,0.85,4.5,Routine,Indian,Subantarctic,"""Conditions calm,overcast; late afternoon light starting to fade. Birds storm petrel,cape petrel,wandering alb.""; ",1,NA
AAD_brokewest_699_2,AAD,brokewest,699,2,Sta-110,-61.663,80.029,-61.666,80.029,EPSG:4326,24/02/2006 12:38,24/02/2006 12:38,0,NA,10.14407174,dusk,maptools R,double oblique trawl,opening-closing,-2480,NA,0.655740062,0,200,NA,NA,NA,200,5186.0278,2.5,1,RMT 1,0.33,0.33,Routine,Indian,Subantarctic,"""Conditions calm,overcast; late afternoon light starting to fade. Birds storm petrel,cape petrel,wandering alb.""; ",1,NA
AAD_brokeeast_95_1,AAD,brokeeast,95,1,133,-65.254,120.35,-65.254,120.297,EPSG:4326,29/02/1996 14:00,29/02/1996 14:24,24,NA,-13.08638335,night,maptools R,oblique,opening-closing,-2489,underway,-0.060975,NA,200,NA,16270.41,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_461_1,AAD,brokewest,461,1,Sta-076,-66.076,60.035,-66.077,60.035,EPSG:4326,10/02/2006 12:09,10/02/2006 12:15,6,NA,25.49062509,day,maptools R,target,opening-closing,-2498,NA,-1.461124333,NA,NA,NA,6702.07089,NA,NA,837.7588621,2.5,8,RMT 8,0.85,4.5,Target,Indian,Antarctic,"""Conditioned as for 74T,going for 3rd layer.""; ",1,NA
AAD_brokeeast_15_1,AAD,brokeeast,15,1,33,-62.99,83.925,-62.99,83.903,EPSG:4326,3/02/1996 8:57,3/02/1996 9:09,12,NA,37.8472707,day,maptools R,target,opening-closing,-2502,underway,0.1,NA,40,NA,7273.4,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Target,Indian,Subantarctic,NA,1,NA
AAD_brokeeast_116_1,AAD,brokeeast,116,1,156,-64.466,128.488,-64.448,128.357,EPSG:4326,5/03/1996 19:44,5/03/1996 20:06,22,NA,-6.492959475,dusk,maptools R,oblique,opening-closing,-2506,underway,0.47875,NA,200,NA,21245.14,NA,NA,NA,NA,8,RMT 8,0.85,4.5,Routine,Indian,Antarctic,NA,1,NA
AAD_brokewest_700_1,AAD,brokewest,700,1,Sta-111,-62.23,80.011,-62.236,80.011,EPSG:4326,24/02/2006 16:24,24/02/2006 16:34,10,NA,-12.80914147,night,maptools R,target,opening-closing,-2515,NA,0.494908567,NA,NA,NA,18617.92798,NA,NA,2327.240997,2.5,8,RMT 8,0.85,4.5,Target,Indian,Subantarctic,After sunset  full dark calm  iceburgs about;,1,NA
